0,1536,13.04,-10.38,7.60,0.00,-1.01,0.06,29.59,13.77,-18.16,0,24.12,98349.74,256.92,0
1,1674,-3.41,-24.82,-4.33,0.02,-0.97,0.03,29.88,13.77,-17.29,0,24.09,98345.39,257.29,0
2,1815,-11.78,-5.04,11.26,-0.07,-1.04,0.06,29.30,14.06,-17.58,0,24.09,98345.39,257.29,0
3,1953,14.42,-6.90,13.84,-0.09,-1.11,0.08,29.30,14.06,-16.99,0,24.09,98345.39,257.29,0
4,2095,6.54,1.99,13.73,0.02,-1.02,0.07,28.71,14.65,-16.70,0,24.09,98345.39,257.29,0
5,2238,-19.03,24.67,14.79,-0.06,-0.99,0.04,28.71,14.65,-17.58,0,24.09,98346.28,257.21,0
6,2376,1.38,-27.42,1.56,-0.00,-0.94,0.15,28.12,14.94,-17.87,0,24.09,98346.28,257.21,0
7,2514,27.57,-0.30,5.60,-0.07,-0.97,0.02,28.42,14.94,-16.70,0,24.09,98346.28,257.21,0
8,2654,-7.35,-14.72,6.21,-0.06,-0.89,0.06,28.42,15.82,-16.41,0,24.09,98346.28,257.21,0
9,2792,2.93,-14.60,17.13,-0.07,-0.91,0.13,27.54,16.11,-15.23,0,24.09,98346.28,257.21,0
10,2931,-9.35,9.51,-2.41,-0.07,-0.88,0.07,27.54,15.23,-16.41,0,24.09,98346.28,257.21,0
11,3074,5.75,19.12,12.82,-0.05,-0.99,0.12,28.12,16.11,-16.41,0,24.09,98346.07,257.23,0
12,3212,-14.36,-1.59,-6.02,-0.08,-0.96,0.03,27.54,16.11,-17.29,0,24.09,98346.07,257.23,0
13,3351,18.87,0.25,1.27,-0.13,-1.04,0.05,27.25,15.82,-16.70,0,24.09,98346.07,257.23,0
14,3488,-1.39,-15.87,-12.97,-0.18,-0.94,0.04,28.12,16.11,-16.11,0,24.09,98346.07,257.23,0
15,3629,3.69,-20.16,-4.33,-0.12,-0.91,0.11,27.83,15.53,-15.82,0,24.09,98346.75,257.17,0
16,3764,-9.98,-1.50,2.29,-0.02,-0.99,0.07,27.54,15.53,-15.53,0,24.09,98346.75,257.17,0
17,3903,-6.73,11.65,6.46,-0.14,-1.01,0.06,27.83,15.82,-16.70,0,24.09,98346.75,257.17,0
18,4040,2.88,27.96,7.31,-0.12,-0.97,0.03,27.83,16.41,-16.41,0,24.09,98346.88,257.16,0
19,4180,9.97,12.46,5.20,-0.16,-1.03,0.09,28.12,14.94,-17.58,0,24.09,98346.88,257.16,0
20,4318,8.78,29.30,-3.15,-0.05,-1.01,-0.00,28.12,15.53,-17.29,0,24.09,98346.88,257.16,0
21,4457,-1.47,19.33,10.44,-0.23,-0.91,0.09,27.83,16.11,-17.87,0,24.09,98346.88,257.16,0
22,4599,-1.47,19.07,14.63,-0.17,-0.90,0.07,27.83,15.82,-18.75,0,24.08,98347.03,257.15,0
23,4738,2.14,23.10,-13.67,-0.04,-0.97,0.08,27.83,14.94,-19.04,0,24.08,98347.03,257.15,0
24,4878,6.42,34.74,-10.28,-0.15,-0.98,0.02,28.42,14.94,-19.34,0,24.08,98347.03,257.15,0
25,5015,-7.16,16.17,-4.45,-0.19,-0.95,0.07,29.00,14.65,-20.51,0,24.08,98347.16,257.14,0
26,5152,22.50,11.72,-11.85,-0.10,-1.05,-0.09,29.00,14.36,-20.51,0,24.08,98347.16,257.14,0
27,5289,18.42,12.18,-16.01,0.00,-1.01,0.13,29.59,12.89,-20.51,0,24.08,98347.16,257.14,0
28,5453,9.48,-5.00,-17.75,0.04,-0.93,0.12,30.18,12.89,-20.21,0,24.08,98347.67,257.09,0
29,5617,-10.15,7.91,7.12,0.16,-1.00,0.11,30.18,12.60,-19.92,0,24.08,98347.67,257.09,0
30,5781,-6.05,5.17,0.12,0.05,-1.00,0.05,29.88,12.89,-20.80,0,24.08,98347.67,257.09,0
31,5945,-0.51,-4.05,18.60,0.13,-0.96,0.18,30.18,12.89,-20.21,0,24.08,98347.96,257.07,0
32,6110,-8.59,-10.64,0.01,-0.18,-1.13,0.01,29.59,13.18,-20.80,0,24.08,98347.96,257.07,1
33,6274,9.77,-24.43,13.89,0.06,-0.90,-0.01,29.59,13.48,-19.04,0,24.08,98347.96,257.07,1
34,6448,7.47,-16.58,31.05,-0.07,-1.00,0.17,29.00,14.36,-18.46,0,24.07,98347.71,257.09,1
35,6612,-10.99,-28.60,17.59,-0.22,-0.92,0.17,28.42,14.65,-19.04,0,24.07,98347.71,257.09,1
36,6778,8.08,-20.66,-19.92,0.10,-0.93,0.05,28.42,15.23,-17.29,0,24.07,98347.71,257.09,1
37,6941,-9.80,-8.54,2.11,-0.09,-0.91,0.16,28.71,15.23,-17.29,0,24.07,98348.17,257.05,1
38,7105,0.05,-5.96,-9.59,0.11,-0.93,0.15,28.71,14.06,-16.41,0,24.07,98348.17,257.05,1
39,7270,-4.46,-7.03,5.45,-0.08,-1.05,-0.02,29.00,14.36,-16.70,0,24.07,98348.17,257.05,1
40,7417,13.84,-1.98,-18.09,0.06,-0.94,0.10,29.00,13.18,-16.99,0,24.07,98348.28,257.04,1
41,7558,1.49,-6.09,-0.76,-0.08,-1.02,-0.02,29.88,13.18,-16.41,0,24.07,98348.28,257.04,1
42,7721,9.38,-4.30,-6.65,0.09,-0.97,0.11,29.59,13.48,-15.53,0,24.07,98348.28,257.04,1
43,7859,-33.23,2.56,-22.32,0.28,-1.06,-0.08,30.47,12.60,-16.41,0,24.06,98348.58,257.01,1
44,8022,12.78,-13.23,9.13,-0.09,-0.94,0.20,30.47,12.60,-16.11,0,24.06,98348.58,257.01,1
45,8170,18.20,-5.27,5.24,0.05,-1.09,0.13,30.18,12.89,-15.82,0,24.06,98348.58,257.01,1
46,8311,-2.08,-5.86,0.88,0.18,-0.87,-0.04,29.88,12.89,-14.36,0,24.06,98348.87,256.99,1
47,8476,5.68,12.92,-17.92,0.20,-1.00,0.24,29.59,12.30,-14.94,0,24.06,98348.87,256.99,1
48,8641,-13.01,4.05,1.78,0.12,-0.92,0.06,29.88,12.30,-15.53,0,24.06,98348.87,256.99,1
49,8805,-15.43,23.28,27.01,0.04,-0.95,0.02,29.30,13.18,-16.70,0,24.06,98348.82,257.00,1
50,8969,-5.58,24.59,-6.52,-0.04,-0.98,0.04,29.88,14.06,-19.04,0,24.06,98348.82,257.00,1
51,9112,20.45,66.83,18.17,0.06,-0.96,0.14,29.59,13.77,-19.04,0,24.06,98348.82,257.00,1
52,9252,-4.11,14.50,-0.85,0.06,-0.98,0.04,29.00,14.94,-19.92,0,24.05,98349.11,256.97,1
53,9390,-1.22,1.13,5.29,0.05,-1.01,0.18,29.59,14.06,-20.21,0,24.05,98349.11,256.97,1
54,9529,12.05,-76.90,-0.73,-0.20,-0.93,0.01,29.59,13.77,-17.87,0,24.05,98349.11,256.97,1
55,9667,-32.50,-21.35,-2.68,0.14,-1.07,0.10,30.18,13.18,-17.58,0,24.05,98349.05,256.97,1
56,9806,19.33,-57.33,9.86,-0.12,-0.95,0.04,29.59,12.89,-15.82,0,24.05,98349.05,256.97,1
57,9949,6.61,-34.00,1.22,0.06,-0.96,-0.02,29.88,13.18,-14.36,0,24.05,98349.05,256.97,1
58,10112,8.58,-78.06,-2.17,0.07,-0.96,0.03,29.30,12.01,-13.18,0,24.05,98349.05,256.97,1
59,10276,-18.57,-108.64,27.90,-0.24,-1.08,-0.22,29.00,11.43,-10.84,0,24.05,98349.35,256.95,1
60,10419,24.30,-80.86,-6.23,-0.30,-0.96,0.03,29.30,8.50,-9.08,0,24.05,98349.35,256.95,1
61,10558,-6.59,-132.68,-11.20,0.40,-1.06,0.08,28.42,6.74,-7.62,0,24.05,98349.35,256.95,1
62,10697,-13.37,-76.80,3.22,-0.02,-0.98,0.01,29.00,3.22,-7.32,0,24.04,98349.64,256.92,1
63,10842,-5.39,-82.21,-18.60,0.10,-0.99,0.10,29.30,1.17,-7.62,0,24.04,98349.64,256.92,1
64,10980,-7.01,-55.82,-0.74,0.10,-0.93,-0.03,29.00,-1.76,-9.08,0,24.04,98349.64,256.92,1
65,11142,-2.43,-112.57,-15.26,0.26,-1.06,0.06,29.30,-4.10,-9.96,0,24.04,98349.38,256.95,1
66,11283,-6.16,-102.69,20.39,0.19,-0.88,-0.26,28.42,-5.86,-13.48,0,24.04,98349.38,256.95,1
67,11421,47.94,-85.14,13.69,0.13,-1.07,0.09,29.30,-5.27,-14.36,0,24.04,98349.38,256.95,1
68,11565,16.27,-83.63,-33.24,0.30,-1.11,-0.04,29.00,-6.15,-16.11,0,24.04,98349.71,256.92,1
69,11703,-17.11,-64.50,10.33,0.04,-0.95,-0.07,29.00,-6.45,-17.29,0,24.04,98349.71,256.92,1
70,11842,16.96,3.38,-5.76,-0.03,-1.02,-0.00,29.00,-7.91,-19.04,0,24.04,98349.71,256.92,1
71,11981,5.54,-6.02,2.11,0.11,-0.93,0.19,29.30,-7.62,-19.92,0,24.04,98349.71,256.92,1
72,12120,8.49,-18.91,0.30,0.10,-0.82,-0.03,29.00,-6.15,-18.46,0,24.03,98350.00,256.90,1
73,12259,3.78,-6.64,-10.60,0.29,-0.88,-0.23,28.71,-7.32,-19.04,0,24.03,98350.00,256.90,1
74,12400,7.01,-17.80,3.41,0.04,-1.00,-0.04,28.42,-6.45,-19.34,0,24.03,98350.00,256.90,1
75,12540,33.34,-28.69,9.50,-0.01,-1.12,-0.06,29.00,-6.15,-19.92,0,24.03,98350.13,256.88,1
76,12678,-13.79,-5.77,-0.62,0.08,-0.95,-0.16,29.30,-6.15,-19.92,0,24.03,98350.13,256.88,1
77,12818,4.33,-5.79,-0.70,0.02,-0.98,0.07,29.00,-6.74,-19.63,0,24.03,98350.13,256.88,1
78,12955,7.38,9.56,-6.47,0.02,-0.99,0.04,28.71,-6.74,-19.63,0,24.03,98350.13,256.88,1
79,13095,-8.88,3.95,-9.81,0.06,-0.98,0.07,29.00,-6.15,-19.92,0,24.03,98350.42,256.86,1
80,13238,25.52,-4.20,-2.92,0.17,-0.99,0.10,28.71,-6.45,-19.34,0,24.03,98350.42,256.86,1
81,13376,-6.96,0.53,-4.26,0.01,-1.00,0.05,28.12,-7.03,-19.92,0,24.03,98350.42,256.86,1
82,13515,-2.52,7.06,0.10,0.10,-1.01,0.22,28.42,-6.74,-19.63,0,24.03,98350.75,256.83,1
83,13654,-0.86,0.41,0.08,0.10,-0.98,0.07,28.42,-6.74,-19.34,0,24.03,98350.75,256.83,1
84,13792,4.34,-0.21,2.02,0.08,-0.97,0.25,28.71,-7.03,-19.92,0,24.03,98350.75,256.83,1
85,13931,7.48,4.19,7.55,-0.02,-0.97,0.03,29.00,-7.03,-19.92,0,24.02,98350.71,256.83,1
86,14074,3.23,16.57,-2.99,0.19,-1.03,0.18,28.42,-6.15,-19.63,0,24.02,98350.71,256.83,1
87,14212,-3.21,-3.85,5.71,0.03,-1.01,0.01,29.30,-6.45,-20.21,0,24.02,98350.71,256.83,1
88,14352,-8.59,0.68,-2.33,0.04,-1.01,0.07,28.42,-6.74,-19.63,0,24.02,98350.71,256.83,1
89,14489,17.26,-8.10,5.55,-0.02,-0.97,0.08,28.71,-6.74,-19.63,0,24.02,98350.86,256.82,1
90,14628,7.61,3.07,6.84,-0.04,-1.04,0.02,29.00,-6.15,-18.46,0,24.02,98350.86,256.82,1
91,14771,4.88,4.17,-0.34,0.01,-0.99,0.23,29.00,-6.45,-19.04,0,24.02,98350.86,256.82,1
92,14910,92.47,-17.11,1.69,0.03,-1.05,0.20,28.42,-7.03,-16.99,0,24.02,98350.82,256.82,1
93,15048,-47.58,7.78,0.16,0.05,-0.93,0.17,28.71,-6.45,-16.41,0,24.02,98350.82,256.82,1
94,15186,-41.82,7.80,3.08,0.03,-0.98,0.20,29.00,-6.45,-19.04,0,24.02,98350.82,256.82,1
95,15326,-31.46,10.48,-13.00,-0.00,-0.93,-0.17,29.88,-6.45,-19.04,0,24.02,98350.82,256.81,1
96,15464,34.65,-2.68,0.77,0.08,-1.02,0.16,29.59,-6.15,-18.75,0,24.02,98350.94,256.81,1
97,15607,12.42,5.11,3.56,0.01,-0.98,0.10,28.71,-6.74,-18.46,0,24.02,98350.94,256.81,1
98,15745,12.28,8.49,0.61,0.03,-0.99,0.06,29.59,-7.03,-17.87,0,24.02,98350.94,256.81,1
99,15885,-2.75,19.57,-12.64,0.04,-0.94,0.60,28.71,-6.74,-18.16,0,24.01,98351.07,256.80,1
100,16023,-4.55,0.98,-0.20,0.08,-1.01,0.08,28.12,-7.32,-18.46,0,24.01,98351.07,256.80,1
101,16162,7.38,-3.58,2.85,0.03,-0.98,0.08,28.42,-7.32,-17.58,0,24.01,98351.07,256.80,1
102,16300,-10.14,-6.87,3.04,0.06,-1.01,0.21,28.71,-6.74,-18.46,0,24.01,98351.02,256.81,1
103,16443,17.49,-1.90,6.77,0.07,-1.01,0.05,29.00,-6.45,-19.04,0,24.01,98351.02,256.81,1
104,16582,54.64,12.64,-14.46,0.07,-1.01,0.24,28.12,-7.03,-16.11,0,24.01,98351.02,256.81,1
105,16720,9.05,3.78,-1.47,0.03,-0.96,0.40,28.71,-7.03,-16.99,0,24.01,98351.02,256.81,1
106,16860,14.64,18.38,-20.50,0.10,-0.96,0.18,27.83,-7.32,-15.53,0,24.01,98350.97,256.81,1
107,16999,41.50,-3.90,-3.45,0.08,-0.99,0.48,27.83,-7.62,-15.23,0,24.01,98350.97,256.81,1
108,17137,-33.94,0.32,13.98,0.07,-0.94,0.25,28.71,-7.03,-16.11,0,24.01,98350.97,256.81,1
109,17280,-57.30,2.62,17.54,0.09,-0.96,0.16,28.42,-7.03,-17.58,0,24.01,98350.96,256.81,1
