120,18596,0.80,0.53,1.08,0.02,-0.98,-0.07,29.59,14.06,-21.09,0,24.27,98356.85,256.31,1
121,18736,0.79,0.47,0.64,0.02,-0.98,-0.06,29.00,13.77,-20.80,0,24.27,98356.85,256.31,1
122,18874,1.05,0.37,0.68,0.02,-0.98,-0.06,29.30,13.77,-21.09,0,24.27,98356.67,256.32,1
123,19016,0.95,0.68,1.03,0.02,-0.98,-0.06,29.30,13.77,-21.09,0,24.27,98356.67,256.32,1
124,19155,0.98,0.55,0.74,0.02,-0.99,-0.06,29.59,13.48,-20.51,0,24.27,98356.67,256.32,1
125,19294,1.16,0.61,0.75,0.02,-0.98,-0.06,29.88,14.65,-20.51,0,24.27,98357.00,256.30,1
126,19432,1.13,0.37,0.82,0.02,-0.98,-0.05,29.30,14.06,-21.39,0,24.27,98357.00,256.30,1
127,19571,0.98,0.58,0.94,0.02,-0.98,-0.07,29.00,13.48,-20.80,0,24.27,98357.00,256.30,1
128,19709,0.95,0.60,0.87,0.02,-0.98,-0.06,29.59,14.65,-20.21,0,24.27,98356.99,256.30,1
129,19851,0.97,0.39,0.85,0.02,-0.99,-0.05,29.30,14.06,-20.80,0,24.26,98356.99,256.30,1
130,19991,1.10,0.60,0.52,0.02,-0.99,-0.06,29.00,13.77,-21.09,0,24.26,98356.99,256.30,1
131,20128,0.92,0.40,0.92,0.02,-0.98,-0.06,29.30,13.77,-20.80,0,24.26,98356.99,256.30,1
132,20268,1.33,0.55,0.71,0.02,-0.99,-0.06,29.30,13.77,-21.09,0,24.26,98356.78,256.32,1
133,20405,0.77,0.43,1.25,0.02,-0.98,-0.05,29.30,14.06,-20.80,0,24.26,98356.78,256.32,1
134,20545,1.15,0.74,0.88,0.02,-0.99,-0.06,29.59,13.77,-20.51,0,24.26,98356.78,256.32,1
135,20686,1.12,0.48,0.89,0.02,-0.98,-0.06,29.30,14.36,-21.39,0,24.26,98356.74,256.32,1
136,20826,0.97,0.50,0.96,0.02,-0.99,-0.06,29.88,13.18,-21.39,0,24.26,98356.74,256.32,1
137,20964,1.21,0.48,0.87,0.02,-0.98,-0.06,29.30,13.77,-20.80,0,24.26,98356.74,256.32,1
138,21102,0.96,0.48,0.97,0.02,-0.98,-0.06,29.88,13.77,-20.51,0,24.26,98356.74,256.32,1
139,21241,1.14,0.40,0.60,0.02,-0.98,-0.05,29.30,14.36,-21.09,0,24.26,98356.69,256.32,1
140,21383,1.00,0.59,0.76,0.02,-0.98,-0.07,29.88,14.36,-20.51,0,24.26,98356.69,256.32,1
141,21523,1.26,0.60,0.73,0.02,-0.98,-0.06,29.30,13.48,-20.80,0,24.26,98356.69,256.32,1
142,21660,0.97,0.62,0.89,0.02,-0.99,-0.06,29.30,13.18,-20.51,0,24.25,98356.47,256.34,1
143,21799,1.17,0.72,0.74,0.02,-0.98,-0.06,29.30,13.77,-20.80,0,24.25,98356.47,256.34,1
144,21937,0.93,0.47,0.91,0.02,-0.98,-0.06,29.59,14.06,-21.09,0,24.25,98356.47,256.34,1
145,22077,1.33,0.66,0.78,0.02,-0.98,-0.06,29.88,14.36,-20.51,0,24.25,98356.47,256.34,1
146,22218,1.07,0.36,0.87,0.02,-0.99,-0.06,29.88,14.06,-20.80,0,24.25,98356.43,256.35,1
147,22358,1.00,0.49,0.72,0.02,-0.98,-0.06,29.30,13.77,-20.51,0,24.25,98356.43,256.35,1
148,22496,1.14,0.56,0.68,0.02,-0.98,-0.06,29.88,13.77,-20.51,0,24.25,98356.43,256.35,1
149,22634,0.75,0.53,0.92,0.02,-0.98,-0.06,29.30,13.77,-19.92,0,24.25,98356.58,256.33,1
150,22773,1.17,0.34,0.62,0.02,-0.98,-0.05,29.88,13.48,-21.09,0,24.25,98356.58,256.33,1
151,22912,1.01,0.27,0.94,0.02,-0.98,-0.06,29.88,13.77,-20.51,0,24.25,98356.58,256.33,1
152,23055,0.80,0.63,1.05,0.02,-0.99,-0.06,29.59,13.77,-20.21,0,24.25,98356.55,256.33,1
153,23192,0.89,0.37,1.27,0.02,-0.98,-0.06,29.59,13.48,-20.51,0,24.25,98356.55,256.33,1
154,23331,1.20,0.56,1.09,0.02,-0.98,-0.06,29.59,13.77,-20.80,0,24.25,98356.55,256.33,1
155,23469,1.03,0.51,0.85,0.02,-0.98,-0.06,29.59,13.77,-20.51,0,24.25,98356.55,256.33,1
156,23609,1.06,0.63,0.79,0.02,-0.98,-0.06,30.18,13.77,-20.80,0,24.24,98356.67,256.32,1
157,23746,1.28,0.76,0.97,0.02,-0.98,-0.06,29.59,13.48,-20.51,0,24.24,98356.67,256.32,1
158,23888,2.00,1.94,0.84,0.00,-0.99,-0.07,29.88,13.77,-20.80,0,24.24,98356.67,256.32,1
159,24028,1.69,-3.88,0.34,0.02,-0.98,-0.07,29.88,13.77,-20.80,0,24.24,98357.01,256.30,1
160,24166,0.59,-4.83,0.00,0.03,-0.98,-0.04,29.88,13.77,-20.80,0,24.24,98357.01,256.30,1
161,24304,0.66,-4.69,-0.02,0.02,-0.99,-0.06,29.30,14.65,-19.92,0,24.24,98357.01,256.30,1
162,24443,2.11,-11.06,0.56,0.02,-0.99,-0.07,29.30,13.48,-20.51,0,24.24,98357.01,256.30,1
163,24582,2.65,4.71,1.15,0.05,-0.98,-0.07,29.59,13.77,-20.21,0,24.24,98356.80,256.31,1
164,24724,1.84,1.01,1.66,0.05,-0.99,-0.05,29.88,13.77,-20.21,0,24.24,98356.80,256.31,1
165,24863,-0.40,-14.57,0.12,0.01,-0.99,-0.07,29.59,14.36,-19.63,0,24.24,98356.80,256.31,1
166,25000,1.80,-3.93,-1.18,0.02,-0.98,-0.06,29.59,14.06,-19.63,0,24.24,98356.75,256.32,1
167,25141,3.27,-32.15,-2.30,0.00,-0.99,-0.07,29.30,14.65,-19.34,0,24.24,98356.75,256.32,1
168,25278,3.43,-33.12,-4.91,0.00,-0.98,-0.05,29.88,14.94,-18.16,0,24.24,98356.75,256.32,1
169,25421,1.96,-48.21,-5.16,0.03,-0.99,-0.03,29.59,14.06,-16.70,0,24.23,98356.71,256.32,1
170,25561,1.79,-50.69,-3.66,0.05,-0.98,-0.06,30.18,14.36,-15.82,0,24.23,98356.71,256.32,1
171,25699,1.77,-23.05,-4.23,0.04,-0.99,-0.06,29.59,13.48,-15.23,0,24.23,98356.71,256.32,1
172,25837,1.89,-5.62,-2.47,0.07,-0.99,-0.04,30.47,13.77,-14.36,0,24.23,98356.71,256.32,1
173,25976,0.40,-2.15,3.77,0.07,-0.99,-0.03,29.88,14.06,-14.94,0,24.23,98356.52,256.34,1
174,26115,0.58,9.10,4.08,0.03,-0.99,-0.04,29.59,14.36,-15.23,0,24.23,98356.52,256.34,1
175,26257,1.82,-2.46,1.91,0.01,-0.99,-0.06,29.30,14.36,-14.94,0,24.23,98356.52,256.34,1
176,26396,1.57,-1.05,-2.20,0.01,-0.98,-0.05,30.18,14.36,-14.36,0,24.23,98356.34,256.35,1
177,26533,1.71,-3.07,-0.92,0.06,-0.99,-0.04,29.88,13.77,-14.94,0,24.23,98356.34,256.35,1
178,26674,-1.53,0.60,2.41,0.07,-0.99,-0.02,29.88,13.77,-14.94,0,24.23,98356.34,256.35,1
179,26811,1.77,-4.72,2.01,0.02,-0.99,-0.07,30.18,14.06,-14.94,0,24.23,98356.34,256.35,1
180,26951,3.55,3.39,1.15,0.00,-0.98,-0.07,29.88,14.65,-14.65,0,24.23,98356.30,256.36,1
181,27092,1.42,7.31,-0.82,0.04,-1.00,-0.03,30.18,13.77,-14.06,0,24.23,98356.30,256.36,1
182,27232,-1.26,-19.04,-0.34,0.03,-0.98,-0.03,30.18,14.06,-14.36,0,24.23,98356.30,256.36,1
183,27370,-0.16,12.21,1.40,0.04,-0.98,-0.06,29.88,13.48,-14.36,0,24.23,98356.25,256.36,1
184,27509,2.69,2.91,1.46,0.04,-0.98,-0.04,30.47,13.48,-14.94,0,24.23,98356.25,256.36,1
185,27648,1.63,1.93,0.48,0.01,-0.98,-0.05,29.88,14.65,-14.06,0,24.23,98356.25,256.36,1
186,27790,1.66,3.93,1.75,0.04,-0.99,-0.05,29.88,13.77,-14.94,0,24.23,98356.25,256.36,1
187,27929,0.60,5.35,0.82,0.04,-0.98,-0.05,29.59,14.06,-14.36,0,24.22,98356.38,256.35,1
188,28067,1.38,-7.71,0.79,0.03,-0.98,-0.05,30.47,13.48,-14.36,0,24.22,98356.38,256.35,1
189,28207,2.78,-5.29,-1.03,0.02,-0.93,0.14,29.88,14.06,-14.65,0,24.22,98356.38,256.35,1
190,28345,-0.55,5.94,-0.29,0.01,-0.97,-0.04,29.88,14.94,-14.36,0,24.22,98356.33,256.35,1
191,28484,2.04,1.40,0.38,0.04,-0.99,-0.03,29.88,14.06,-14.94,0,24.22,98356.33,256.35,1
192,28626,3.36,-5.73,-0.71,0.02,-0.98,-0.05,30.18,13.77,-14.94,0,24.22,98356.33,256.35,1
193,28766,-1.10,2.18,0.26,0.02,-0.99,-0.04,30.47,13.77,-14.65,0,24.22,98356.49,256.34,1
194,28904,-0.17,10.58,2.97,0.04,-0.99,-0.04,30.18,14.06,-14.65,0,24.22,98356.49,256.34,1
195,29043,2.71,-2.76,0.37,0.02,-0.99,-0.04,30.18,14.06,-14.94,0,24.22,98356.49,256.34,1
196,29181,2.01,-1.24,0.32,0.03,-0.99,-0.04,30.47,13.48,-14.06,0,24.22,98356.49,256.34,1
197,29321,0.29,7.61,0.89,0.04,-0.99,-0.06,30.76,14.06,-14.36,0,24.22,98356.61,256.33,1
198,29464,1.21,2.55,2.45,0.05,-0.99,-0.07,29.30,14.06,-14.94,0,24.22,98356.61,256.33,1
199,29601,1.80,8.23,2.24,0.02,-0.99,-0.06,29.88,14.06,-14.65,0,24.22,98356.61,256.33,1
200,29742,0.66,11.12,1.95,0.04,-0.98,-0.04,29.88,14.65,-14.94,0,24.22,98357.13,256.29,1
201,29879,-1.01,-0.43,2.43,0.03,-0.98,-0.03,30.47,14.06,-15.53,0,24.22,98357.13,256.29,1
202,30019,0.83,1.75,-0.17,0.01,-0.99,-0.06,29.59,14.06,-15.53,0,24.22,98357.13,256.29,1
203,30156,2.53,-2.56,0.01,0.03,-0.99,-0.05,29.59,14.06,-15.23,0,24.22,98357.13,256.29,1
204,30300,1.85,-0.36,0.20,0.04,-0.99,-0.05,30.18,13.77,-15.53,0,24.21,98357.25,256.28,1
205,30439,0.11,2.14,1.95,0.04,-0.99,-0.05,30.18,14.36,-15.23,0,24.21,98357.25,256.28,1
206,30577,-3.00,0.45,2.44,0.01,-0.99,-0.08,30.18,13.77,-14.94,0,24.21,98357.25,256.28,1
207,30716,1.88,-0.21,0.50,0.01,-0.99,-0.03,30.18,13.77,-15.82,0,24.21,98357.55,256.25,1
208,30856,1.41,-0.12,-0.06,0.02,-1.00,-0.02,30.18,14.36,-15.82,0,24.21,98357.55,256.25,1
209,30999,0.08,0.61,0.61,0.03,-1.00,-0.02,29.59,14.36,-14.94,0,24.21,98357.55,256.25,1
210,31136,0.34,0.79,1.61,0.03,-0.99,-0.06,29.88,14.06,-14.94,0,24.21,98357.33,256.27,1
211,31276,2.64,0.56,0.96,0.03,-0.99,-0.06,30.18,13.48,-15.23,0,24.21,98357.33,256.27,1
212,31414,1.18,-1.25,0.99,0.03,-0.99,-0.04,29.59,14.65,-14.94,0,24.21,98357.33,256.27,1
213,31554,0.44,0.78,0.02,0.03,-0.99,-0.06,30.47,13.77,-15.23,0,24.21,98357.33,256.27,1
214,31691,0.83,1.01,0.83,0.04,-0.98,-0.05,30.18,14.36,-14.65,0,24.21,98357.11,256.29,1
215,31835,1.27,0.00,1.43,0.02,-0.98,-0.05,29.88,14.06,-14.65,0,24.21,98357.11,256.29,1
216,31973,1.60,6.16,0.77,0.03,-0.98,-0.04,29.30,14.06,-15.23,0,24.21,98357.11,256.29,1
217,32112,-0.22,2.70,1.34,0.03,-0.98,-0.04,30.18,14.65,-15.53,0,24.21,98357.46,256.26,1
218,32250,1.24,2.22,1.08,0.02,-0.98,-0.07,30.18,14.06,-15.82,0,24.21,98357.46,256.26,1
219,32390,1.78,3.30,1.08,0.02,-0.98,-0.05,29.88,13.77,-15.82,0,24.21,98357.46,256.26,1
220,32528,1.92,-2.64,0.16,0.03,-0.99,-0.05,29.59,14.06,-15.23,0,24.21,98357.46,256.26,1
221,32670,0.28,1.11,1.07,0.03,-0.98,-0.04,29.88,14.36,-15.23,0,24.20,98357.44,256.26,1
222,32811,0.21,6.98,0.82,0.05,-1.02,-0.05,29.88,14.65,-15.23,0,24.20,98357.44,256.26,1
223,32948,1.08,-3.17,2.20,0.07,-0.95,-0.04,30.18,14.06,-15.82,0,24.20,98357.44,256.26,1
224,33087,0.58,1.91,0.39,0.01,-0.99,-0.03,30.18,14.06,-15.23,0,24.20,98357.39,256.26,1
225,33225,0.60,0.21,-0.43,0.03,-0.99,-0.05,29.59,14.36,-15.23,0,24.20,98357.39,256.26,1
226,33364,-0.08,-1.05,1.45,0.04,-0.99,-0.05,30.76,13.77,-15.82,0,24.20,98357.39,256.26,1
227,33507,2.04,5.55,1.46,0.03,-0.99,-0.05,29.88,14.06,-15.82,0,24.20,98357.39,256.26,1
